compound_id,source_name,formula,ion_mode,charge,exact_mass,formula_score,best_path_score,path_count,mechanism_count,source_fragment_count,generation_types,best_node_id,representative_path,all_node_ids,diagnostic_tag,material_diagnostic_score
PET,Polyethylene Terephthalate,C18H13O6,positive,1,325.07121313641,0.6380000000000001,0.468,46,1,46,recombination,node_5758,node_0002 + node_0102 | single_dehydrogenative_recombination | protonation,node_5758;node_8014;node_10194;node_10238;node_11584;node_11604;node_12200;node_12236;node_12384;node_12440;node_12796;node_12812;node_12832;node_13240;node_13276;node_13428;node_13480;node_13612;node_13684;node_14040;node_14060;node_14468;node_14520;node_14652;node_14724;node_15524;node_15544;node_15708;node_15728;node_15748;node_15912;node_15932;node_17636;node_17724;node_17836;node_17980;node_19996;node_20192;node_22284;node_22368;node_22820;node_22904;node_23844;node_23932;node_24044;node_24144,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C18H13O7,positive,1,341.06612775598,0.6380000000000001,0.468,34,1,34,recombination,node_5762,node_0002 + node_0104 | single_dehydrogenative_recombination | protonation,node_5762;node_5782;node_6146;node_8018;node_8038;node_8402;node_10202;node_10246;node_10402;node_10446;node_11654;node_11698;node_17644;node_17688;node_17984;node_18004;node_18824;node_18904;node_19016;node_19144;node_20048;node_20200;node_22336;node_22376;node_22872;node_22912;node_23852;node_23896;node_24148;node_24168;node_24808;node_24888;node_25000;node_25092,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C18H13O8,positive,1,357.06104237555,0.6380000000000001,0.468,24,1,24,recombination,node_5786,node_0002 + node_0117 | single_dehydrogenative_recombination | protonation,node_5786;node_6150;node_6170;node_8042;node_8406;node_8426;node_10410;node_10454;node_11662;node_11706;node_11862;node_11898;node_17696;node_18008;node_18832;node_18876;node_19148;node_19168;node_23904;node_24172;node_24816;node_24860;node_25096;node_25116,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C18H15O6,positive,1,327.08686320087,0.6380000000000001,0.468,44,1,44,recombination,node_5802,node_0002 + node_0125 | single_dehydrogenative_recombination | protonation,node_5802;node_5858;node_6554;node_6650;node_7398;node_7438;node_7606;node_7646;node_8058;node_8114;node_8810;node_8906;node_10002;node_10046;node_10642;node_10646;node_12678;node_12722;node_12918;node_12922;node_15190;node_15234;node_15590;node_15634;node_17728;node_17840;node_18024;node_18080;node_20000;node_20196;node_20332;node_20428;node_22288;node_22372;node_22592;node_22632;node_22824;node_22908;node_23124;node_23164;node_23936;node_24048;node_24188;node_24244,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C18H15O7,positive,1,343.08177782044,0.6380000000000001,0.468,44,1,44,recombination,node_6186,node_0004 + node_0125 | single_dehydrogenative_recombination | protonation,node_6186;node_6242;node_6578;node_6654;node_7422;node_7442;node_7630;node_7650;node_8442;node_8498;node_8834;node_8910;node_11462;node_11506;node_12086;node_12090;node_12686;node_12730;node_13126;node_13130;node_15398;node_15442;node_15598;node_15642;node_18908;node_19020;node_19184;node_19240;node_20052;node_20204;node_20356;node_20432;node_22340;node_22380;node_22616;node_22636;node_22876;node_22916;node_23148;node_23168;node_24892;node_25004;node_25132;node_25188,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C18H17O5,positive,1,313.10759864576,0.6380000000000001,0.468,22,1,22,recombination,node_7062,node_0008 + node_0147 | single_dehydrogenative_recombination | protonation,node_7062;node_7458;node_7494;node_7666;node_7702;node_9318;node_13958;node_13962;node_14990;node_15034;node_15830;node_15834;node_21344;node_21572;node_22412;node_22484;node_22652;node_22688;node_22948;node_23020;node_23184;node_23220,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C19H15O7,positive,1,355.08177782044,0.6380000000000001,0.468,36,1,36,recombination,node_5766,node_0002 + node_0106 | single_dehydrogenative_recombination | protonation,node_5766;node_5806;node_6558;node_8022;node_8062;node_8814;node_10210;node_10254;node_10610;node_10654;node_12886;node_12930;node_17652;node_17736;node_17988;node_18028;node_18952;node_19024;node_20008;node_20096;node_20208;node_20336;node_21204;node_21356;node_22344;node_22384;node_22424;node_22880;node_22920;node_22960;node_23860;node_23944;node_24152;node_24192;node_24936;node_25008,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C19H15O8,positive,1,371.07669244001,0.6380000000000001,0.468,44,1,44,recombination,node_5790,node_0002 + node_0119 | single_dehydrogenative_recombination | protonation,node_5790;node_5810;node_6154;node_6190;node_6562;node_6582;node_8046;node_8066;node_8410;node_8446;node_8818;node_8838;node_10418;node_10462;node_10618;node_10662;node_11670;node_11714;node_12054;node_12098;node_12894;node_12938;node_13094;node_13138;node_17704;node_17744;node_18012;node_18032;node_18840;node_18916;node_19152;node_19188;node_20016;node_20060;node_20340;node_20360;node_23912;node_23952;node_24176;node_24196;node_24824;node_24900;node_25100;node_25136,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C19H15O9,positive,1,387.07160705958,0.6380000000000001,0.468,22,1,22,recombination,node_6174,node_0004 + node_0119 | single_dehydrogenative_recombination | protonation,node_6174;node_6194;node_6586;node_8430;node_8450;node_8842;node_11870;node_11906;node_12062;node_12106;node_13102;node_13146;node_18884;node_18924;node_19172;node_19192;node_20068;node_20364;node_24868;node_24908;node_25120;node_25140,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C19H17O6,positive,1,341.10251326533,0.6380000000000001,0.468,44,1,44,recombination,node_5826,node_0002 + node_0137 | single_dehydrogenative_recombination | protonation,node_5826;node_5862;node_6970;node_7066;node_7402;node_7462;node_7610;node_7670;node_8082;node_8118;node_9226;node_9322;node_10010;node_10054;node_10850;node_10854;node_13926;node_13970;node_14166;node_14170;node_15198;node_15242;node_15798;node_15842;node_17776;node_17848;node_18048;node_18084;node_21156;node_21352;node_21480;node_21576;node_22296;node_22420;node_22596;node_22656;node_22832;node_22956;node_23128;node_23188;node_23984;node_24056;node_24212;node_24248,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C20H17O7,positive,1,369.0974278849,0.6380000000000001,0.468,30,1,30,recombination,node_5770,node_0002 + node_0108 | single_dehydrogenative_recombination | protonation,node_5770;node_5830;node_6974;node_8026;node_8086;node_9230;node_10218;node_10262;node_10818;node_10862;node_14134;node_14178;node_17660;node_17784;node_17992;node_18052;node_20144;node_20216;node_21164;node_21252;node_21364;node_21484;node_22392;node_22432;node_22928;node_22968;node_23868;node_23992;node_24156;node_24216,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C20H19O7,positive,1,371.11307794936,0.6380000000000001,0.468,40,1,40,recombination,node_6626,node_0006 + node_0137 | single_dehydrogenative_recombination | protonation,node_6626;node_6662;node_7018;node_7074;node_7450;node_7470;node_7658;node_7678;node_8882;node_8918;node_9274;node_9330;node_12702;node_12746;node_13542;node_13546;node_13942;node_13986;node_14582;node_14586;node_15614;node_15658;node_15814;node_15858;node_20148;node_20220;node_20404;node_20440;node_21256;node_21368;node_21528;node_21584;node_22396;node_22436;node_22644;node_22664;node_22932;node_22972;node_23176;node_23196,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C21H19O8,positive,1,399.10799256893,0.6380000000000001,0.468,40,1,40,recombination,node_5818,node_0002 + node_0133 | single_dehydrogenative_recombination | protonation,node_5818;node_5838;node_6570;node_6630;node_6982;node_7022;node_8074;node_8094;node_8826;node_8886;node_9238;node_9278;node_10634;node_10678;node_10834;node_10878;node_12910;node_12954;node_13510;node_13554;node_14150;node_14194;node_14550;node_14594;node_17760;node_17800;node_18040;node_18060;node_20032;node_20156;node_20348;node_20408;node_21180;node_21264;node_21492;node_21532;node_23968;node_24008;node_24204;node_24224,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C21H21O7,positive,1,385.12872801382,0.6380000000000001,0.468,20,1,20,recombination,node_7042,node_0008 + node_0137 | single_dehydrogenative_recombination | protonation,node_7042;node_7078;node_7474;node_7682;node_9298;node_9334;node_13950;node_13994;node_14790;node_14794;node_15822;node_15866;node_21304;node_21376;node_21552;node_21588;node_22444;node_22668;node_22980;node_23200,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C22H21O8,positive,1,413.12364263339,0.6380000000000001,0.468,20,1,20,recombination,node_5842,node_0002 + node_0145 | single_dehydrogenative_recombination | protonation,node_5842;node_6986;node_7046;node_8098;node_9242;node_9302;node_10842;node_10886;node_14158;node_14202;node_14758;node_14802;node_17808;node_18064;node_21188;node_21312;node_21496;node_21556;node_24016;node_24228,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C23H23O9,positive,1,443.13420731742,0.6380000000000001,0.468,18,1,18,recombination,node_6642,node_0006 + node_0145 | single_dehydrogenative_recombination | protonation,node_6642;node_7034;node_7054;node_8898;node_9290;node_9310;node_13534;node_13578;node_14574;node_14618;node_14774;node_14818;node_20180;node_20420;node_21288;node_21328;node_21544;node_21564,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C24H25O9,positive,1,457.14985738188,0.6380000000000001,0.468,6,1,6,recombination,node_7058,node_0008 + node_0145 | single_dehydrogenative_recombination | protonation,node_7058;node_9314;node_14782;node_14826;node_21336;node_21568,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C18H17O6,positive,1,329.10251326533,0.6359999999999999,0.4859999999999999,3,1,3,recombination,node_22170,node_0075 + node_0077 | dehydrogenative_coupling | protonation,node_7340;node_7548;node_22170,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C24H25O10,positive,1,473.14477200145,0.6359999999999999,0.4859999999999999,3,1,3,recombination,node_21126,node_0071 + node_0093 | dehydrogenative_coupling | protonation,node_6956;node_9172;node_21126,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C11H11O3,negative,-1,191.07081921324,0.6280000000000001,0.458,32,1,32,recombination,node_6419,node_0005 + node_0137 | single_dehydrogenative_recombination | deprotonation,node_6419;node_6455;node_7407;node_7515;node_7615;node_7723;node_8675;node_8711;node_9713;node_9749;node_11059;node_11063;node_13939;node_13983;node_14001;node_14125;node_15811;node_15855;node_15873;node_15997;node_17205;node_17241;node_17295;node_17299;node_19549;node_19621;node_22301;node_22529;node_22837;node_23065;node_25409;node_25481,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C2HO3,negative,-1,72.99256889094,0.6280000000000001,0.458,8,1,8,recombination,node_11255,node_0029 + node_0069 | single_dehydrogenative_recombination | deprotonation,node_11255;node_11299;node_11305;node_11433;node_16239;node_16283;node_16289;node_16417,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C3H3O3,negative,-1,87.00821895540001,0.6280000000000001,0.458,30,1,30,recombination,node_6807,node_0007 + node_0123 | single_dehydrogenative_recombination | deprotonation,node_6807;node_6875;node_9063;node_9131;node_9477;node_9545;node_9779;node_9823;node_11247;node_11291;node_11309;node_11437;node_12491;node_12535;node_12541;node_12665;node_16011;node_16055;node_16231;node_16275;node_16293;node_16421;node_16451;node_16495;node_16501;node_16625;node_16969;node_17037;node_20673;node_20817,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C3H3O4,negative,-1,103.00313357497,0.6280000000000001,0.458,4,1,4,recombination,node_11239,node_0029 + node_0061 | single_dehydrogenative_recombination | deprotonation,node_11239;node_11283;node_16223;node_16267,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C3H5O,negative,-1,57.03403978072,0.6280000000000001,0.458,18,1,18,recombination,node_6783,node_0007 + node_0110 | single_dehydrogenative_recombination | deprotonation,node_6783;node_6891;node_9039;node_9147;node_9453;node_9561;node_11047;node_11091;node_11097;node_11221;node_16945;node_17049;node_17283;node_17327;node_17333;node_17461;node_20621;node_20849,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C4H3O4,negative,-1,115.00313357497,0.6280000000000001,0.458,10,1,10,recombination,node_9803,node_0022 + node_0073 | single_dehydrogenative_recombination | deprotonation,node_9803;node_9815;node_11381;node_11429;node_12657;node_16035;node_16047;node_16365;node_16413;node_16553,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C4H3O5,negative,-1,130.99804819454,0.6280000000000001,0.458,4,1,4,recombination,node_11263,node_0029 + node_0073 | single_dehydrogenative_recombination | deprotonation,node_11263;node_11275;node_16247;node_16259,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C4H5O3,negative,-1,101.02386901986,0.6280000000000001,0.458,38,1,38,recombination,node_6391,node_0005 + node_0123 | single_dehydrogenative_recombination | deprotonation,node_6391;node_6459;node_6831;node_6879;node_8647;node_8715;node_9087;node_9135;node_9501;node_9549;node_9685;node_9753;node_12483;node_12527;node_12545;node_12669;node_13739;node_13783;node_13789;node_13913;node_16443;node_16487;node_16505;node_16629;node_16659;node_16703;node_16709;node_16833;node_16993;node_17041;node_17177;node_17245;node_19493;node_19637;node_20721;node_20825;node_25353;node_25497,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C4H7O,negative,-1,71.04968984518,0.6280000000000001,0.458,20,1,20,recombination,node_6367,node_0005 + node_0110 | single_dehydrogenative_recombination | deprotonation,node_6367;node_6475;node_8623;node_8731;node_9661;node_9769;node_11039;node_11083;node_11101;node_11225;node_17153;node_17257;node_17275;node_17319;node_17337;node_17465;node_19441;node_19669;node_25301;node_25529,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C5H5O5,negative,-1,145.013698259,0.6280000000000001,0.458,12,1,12,recombination,node_7223,node_0009 + node_0123 | single_dehydrogenative_recombination | deprotonation,node_7223;node_7291;node_7847;node_7915;node_12499;node_12511;node_16459;node_16471;node_21805;node_21949;node_23413;node_23557,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C5H7O3,negative,-1,115.03951908432,0.6280000000000001,0.458,32,1,32,recombination,node_6415,node_0005 + node_0135 | single_dehydrogenative_recombination | deprotonation,node_6415;node_6463;node_7199;node_7307;node_7823;node_7931;node_8671;node_8719;node_9709;node_9757;node_11055;node_11067;node_13731;node_13775;node_13793;node_13917;node_16651;node_16695;node_16713;node_16837;node_17201;node_17249;node_17291;node_17303;node_19541;node_19645;node_21753;node_21981;node_23361;node_23589;node_25401;node_25505,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C6H7O5,negative,-1,159.02934832346,0.6280000000000001,0.458,12,1,12,recombination,node_7247,node_0009 + node_0135 | single_dehydrogenative_recombination | deprotonation,node_7247;node_7295;node_7871;node_7919;node_13747;node_13759;node_16667;node_16679;node_21853;node_21957;node_23461;node_23565,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C8H7O,negative,-1,119.04968984518,0.6280000000000001,0.458,10,1,10,recombination,node_6439,node_0005 + node_0147 | single_dehydrogenative_recombination | deprotonation,node_6439;node_8695;node_9733;node_14979;node_15023;node_15041;node_15165;node_17225;node_19589;node_25449,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C9H5O5,negative,-1,193.013698259,0.6280000000000001,0.458,9,1,9,recombination,node_6795,node_0007 + node_0117 | single_dehydrogenative_recombination | deprotonation,node_6795;node_9051;node_9465;node_11875;node_11911;node_11917;node_12041;node_16957;node_20649,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C11H10O6,negative,-1,238.04773803972,0.6260000000000001,0.456,44,1,44,recombination,node_6091,node_0004 + node_0069 | single_dehydrogenative_recombination | deprotonation,node_5981;node_6001;node_6091;node_6127;node_6133;node_6257;node_6695;node_6735;node_8237;node_8257;node_8347;node_8383;node_8389;node_8513;node_8951;node_8995;node_9365;node_9409;node_12057;node_12101;node_13097;node_13141;node_16853;node_16897;node_18307;node_18347;node_18595;node_18615;node_18705;node_18777;node_18799;node_19063;node_19135;node_19259;node_20521;node_24399;node_24439;node_24651;node_24671;node_24761;node_24783;node_25047;node_25083;node_25207,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C11H12O4,negative,-1,208.07355886504,0.6260000000000001,0.456,44,1,44,recombination,node_6299,node_0005 + node_0075 | single_dehydrogenative_recombination | deprotonation,node_6017;node_6053;node_6299;node_6303;node_7323;node_7363;node_7381;node_7509;node_7531;node_7571;node_7589;node_7717;node_8273;node_8309;node_8559;node_8563;node_9597;node_9601;node_13929;node_13973;node_15801;node_15845;node_17085;node_17089;node_18379;node_18451;node_18631;node_18667;node_19301;node_19309;node_22209;node_22255;node_22527;node_22579;node_22707;node_22745;node_22791;node_23063;node_23111;node_23239;node_24471;node_24543;node_24687;node_24723,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C12H12O6,negative,-1,252.06338810418,0.6260000000000001,0.456,99,1,99,recombination,node_5679,node_0002 + node_0061 | single_dehydrogenative_recombination | deprotonation,node_5679;node_5723;node_5887;node_5923;node_5985;node_6005;node_6025;node_6083;node_6119;node_6137;node_6261;node_6279;node_6319;node_6495;node_6539;node_6545;node_6673;node_6703;node_6743;node_7131;node_7135;node_7339;node_7347;node_7547;node_7555;node_7759;node_7763;node_7939;node_7979;node_8143;node_8179;node_8241;node_8261;node_8281;node_8339;node_8375;node_8393;node_8517;node_8535;node_8579;node_8755;node_8795;node_8801;node_8929;node_8959;node_9003;node_9373;node_9417;node_9573;node_9617;node_12265;node_12309;node_13305;node_13349;node_14345;node_14389;node_16861;node_16905;node_17061;node_17105;node_17469;node_17557;node_18173;node_18315;node_18355;node_18395;node_18599;node_18619;node_18639;node_18689;node_18761;node_18807;node_19071;node_19139;node_19263;node_19341;node_19873;node_19961;node_19983;node_20255;node_20327;node_20455;node_20537;node_21613;node_21621;node_22177;node_22713;node_23765;node_24407;node_24447;node_24487;node_24655;node_24675;node_24695;node_24745;node_24791;node_25055;node_25087;node_25211,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C13H12O7,negative,-1,280.05830272375,0.6260000000000001,0.456,70,1,70,recombination,node_5703,node_0002 + node_0073 | single_dehydrogenative_recombination | deprotonation,node_5703;node_5715;node_6205;node_6253;node_6597;node_6665;node_7103;node_7143;node_7217;node_7237;node_7257;node_7727;node_7767;node_7841;node_7861;node_7881;node_7963;node_7975;node_8461;node_8509;node_8853;node_8921;node_11257;node_11301;node_12289;node_12301;node_12485;node_12529;node_13329;node_13341;node_13725;node_13769;node_14369;node_14381;node_16241;node_16285;node_16445;node_16489;node_16645;node_16689;node_17517;node_17541;node_18951;node_19055;node_19207;node_19255;node_20095;node_20239;node_20379;node_20447;node_21203;node_21387;node_21637;node_21803;node_21843;node_21883;node_22079;node_22099;node_22119;node_23245;node_23411;node_23451;node_23491;node_23675;node_23695;node_23715;node_24935;node_25039;node_25155;node_25203,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C13H12O8,negative,-1,296.05321734332,0.6260000000000001,0.456,12,1,12,recombination,node_6099,node_0004 + node_0073 | single_dehydrogenative_recombination | deprotonation,node_6099;node_6111;node_7111;node_7151;node_7735;node_7775;node_8355;node_8367;node_18721;node_18745;node_21653;node_23261,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C13H14O6,negative,-1,266.07903816864,0.6260000000000001,0.456,63,1,63,recombination,node_6283,node_0005 + node_0067 | single_dehydrogenative_recombination | deprotonation,node_6009;node_6029;node_6283;node_6327;node_6491;node_6531;node_6549;node_6677;node_6707;node_6751;node_6915;node_6955;node_6961;node_7089;node_8265;node_8285;node_8543;node_8583;node_8747;node_8791;node_8805;node_8933;node_8967;node_9007;node_9171;node_9215;node_9217;node_9345;node_9381;node_9425;node_9581;node_9625;node_13513;node_13557;node_14553;node_14597;node_16869;node_16913;node_17069;node_17113;node_18363;node_18403;node_18623;node_18643;node_19269;node_19357;node_19945;node_19991;node_20263;node_20331;node_20459;node_20465;node_20553;node_21117;node_21139;node_21411;node_21475;node_21603;node_24455;node_24495;node_24679;node_24699;node_25217,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C13H14O7,negative,-1,282.07395278821,0.6260000000000001,0.456,20,1,20,recombination,node_5895,node_0003 + node_0067 | single_dehydrogenative_recombination | deprotonation,node_5895;node_5931;node_6483;node_6523;node_8151;node_8187;node_8739;node_8783;node_17521;node_17545;node_17925;node_17937;node_18117;node_18189;node_19929;node_21641;node_22001;node_23249;node_23597;node_24281,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C14H14O8,negative,-1,310.06886740778,0.6260000000000001,0.456,12,1,12,recombination,node_6503,node_0006 + node_0073 | single_dehydrogenative_recombination | deprotonation,node_6503;node_6515;node_7119;node_7159;node_7743;node_7783;node_8763;node_8775;node_19889;node_19913;node_21669;node_23277,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C14H16O6,negative,-1,280.0946882331,0.6260000000000001,0.456,32,1,32,recombination,node_6291,node_0005 + node_0071 | single_dehydrogenative_recombination | deprotonation,node_6033;node_6291;node_6335;node_6907;node_6947;node_6965;node_7093;node_8289;node_8551;node_8591;node_9163;node_9207;node_9221;node_9349;node_9589;node_9633;node_14761;node_14805;node_17077;node_17121;node_18411;node_18647;node_19285;node_19373;node_21101;node_21147;node_21419;node_21479;node_21607;node_24503;node_24703;node_25233,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C14H16O7,negative,-1,296.08960285267,0.6260000000000001,0.456,12,1,12,recombination,node_5903,node_0003 + node_0071 | single_dehydrogenative_recombination | deprotonation,node_5903;node_5939;node_6899;node_6939;node_8159;node_8195;node_9155;node_9199;node_18133;node_18205;node_21085;node_24297,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C15H16O8,negative,-1,324.08451747224,0.6260000000000001,0.456,12,1,12,recombination,node_6919,node_0008 + node_0073 | single_dehydrogenative_recombination | deprotonation,node_6919;node_6931;node_7127;node_7167;node_7751;node_7791;node_9179;node_9191;node_21045;node_21069;node_21685;node_23293,structural_candidate_only,0.1
PET,Polyethylene Terephthalate,C19H16O7,negative,-1,356.08960285267,0.6260000000000001,0.456,76,1,76,recombination,node_5707,node_0002 + node_0075 | single_dehydrogenative_recombination | deprotonation,node_5707;node_5711;node_6209;node_6245;node_6601;node_6657;node_6993;node_7069;node_7311;node_7351;node_7425;node_7445;node_7465;node_7519;node_7559;node_7633;node_7653;node_7673;node_7967;node_7971;node_8465;node_8501;node_8857;node_8913;node_9249;node_9325;node_11469;node_11513;node_12293;node_12297;node_12693;node_12737;node_13333;node_13337;node_13933;node_13977;node_14373;node_14377;node_15405;node_15449;node_15605;node_15649;node_15805;node_15849;node_17525;node_17533;node_18959;node_19031;node_19211;node_19247;node_20103;node_20215;node_20383;node_20439;node_21211;node_21363;node_21507;node_21583;node_22185;node_22351;node_22391;node_22431;node_22623;node_22643;node_22663;node_22721;node_22887;node_22927;node_22967;node_23155;node_23175;node_23195;node_24943;node_25015;node_25159;node_25195,structural_candidate_only,0.1
